Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

19:49:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:05:22          2      8.91      0.00      0.99      0.00      0.00     90.10
20:05:22          3     10.20      0.00      0.00      0.00      0.00     89.80
20:05:22          4     13.86      0.00      0.00      0.00      0.00     86.14
20:05:22          5      8.08      0.00      1.01      0.00      0.00     90.91
20:05:22          6     18.81      0.00      0.00      0.00      0.00     81.19
20:05:22          7     16.83      0.00      0.99      0.00      0.00     82.18

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.73      0.00      0.37      0.00      0.00     86.89
Average:          0     10.10      0.00      0.00      0.00      0.00     89.90
Average:          1     14.85      0.00      0.00      0.00      0.00     85.15
Average:          2      8.91      0.00      0.99      0.00      0.00     90.10
Average:          3     10.20      0.00      0.00      0.00      0.00     89.80
Average:          4     13.86      0.00      0.00      0.00      0.00     86.14
Average:          5      8.08      0.00      1.01      0.00      0.00     90.91
Average:          6     18.81      0.00      0.00      0.00      0.00     81.19
Average:          7     16.83      0.00      0.99      0.00      0.00     82.18
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:05:23        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:05:24        all     13.12      0.00      0.25      0.00      0.00     86.62
20:05:24          0      6.00      0.00      0.00      0.00      0.00     94.00
20:05:24          1     17.53      0.00      1.03      0.00      0.00     81.44
20:05:24          2     28.43      0.00      0.00      0.00      0.00     71.57
20:05:24          3      0.99      0.00      0.99      0.00      0.00     98.02
20:05:24          4     13.00      0.00      0.00      0.00      0.00     87.00
20:05:24          5     12.87      0.00      0.00      0.00      0.00     87.13
20:05:24          6     13.13      0.00      0.00      0.00      0.00     86.87
20:05:24          7     13.00      0.00      0.00      0.00      0.00     87.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     13.12      0.00      0.25      0.00      0.00     86.62
Average:          0      6.00      0.00      0.00      0.00      0.00     94.00
Average:          1     17.53      0.00      1.03      0.00      0.00     81.44
Average:          2     28.43      0.00      0.00      0.00      0.00     71.57
Average:          3      0.99      0.00      0.99      0.00      0.00     98.02
Average:          4     13.00      0.00      0.00      0.00      0.00     87.00
Average:          5     12.87      0.00      0.00      0.00      0.00     87.13
Average:          6     13.13      0.00      0.00      0.00      0.00     86.87
Average:          7     13.00      0.00      0.00      0.00      0.00     87.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:05:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:05:26        all     12.81      0.00      0.38      0.00      0.00     86.81
20:05:26          0     15.84      0.00      0.00      0.00      0.00     84.16
20:05:26          1      4.04      0.00      0.00      0.00      0.00     95.96
20:05:26          2     25.74      0.00      1.98      0.00      0.00     72.28
20:05:26          3     17.17      0.00      1.01      0.00      0.00     81.82
20:05:26          4      0.00      0.00      0.00      0.00      0.00    100.00
20:05:26          5     12.24      0.00      0.00      0.00      0.00     87.76
20:05:26          6     13.13      0.00      0.00      0.00      0.00     86.87
20:05:26          7     14.00      0.00      0.00      0.00      0.00     86.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.81      0.00      0.38      0.00      0.00     86.81
Average:          0     15.84      0.00      0.00      0.00      0.00     84.16
Average:          1      4.04      0.00      0.00      0.00      0.00     95.96
Average:          2     25.74      0.00      1.98      0.00      0.00     72.28
Average:          3     17.17      0.00      1.01      0.00      0.00     81.82
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5     12.24      0.00      0.00      0.00      0.00     87.76
Average:          6     13.13      0.00      0.00      0.00      0.00     86.87
Average:          7     14.00      0.00      0.00      0.00      0.00     86.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:05:27        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:05:28        all     13.27      0.00      0.38      0.13      0.00     86.23
20:05:28          0     15.69      0.00      0.00      0.00      0.00     84.31
20:05:28          1     12.87      0.00      0.00      0.00      0.00     87.13
20:05:28          2      8.08      0.00      1.01      0.00      0.00     90.91
20:05:28          3     14.14      0.00      0.00      1.01      0.00     84.85
20:05:28          4     11.00      0.00      0.00      0.00      0.00     89.00
20:05:28          5     12.12      0.00      1.01      0.00      0.00     86.87
20:05:28          6     13.86      0.00      0.99      0.00      0.00     85.15
20:05:28          7     18.37      0.00      0.00      0.00      0.00     81.63

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     13.27      0.00      0.38      0.13      0.00     86.23
Average:          0     15.69      0.00      0.00      0.00      0.00     84.31
Average:          1     12.87      0.00      0.00      0.00      0.00     87.13
Average:          2      8.08      0.00      1.01      0.00      0.00     90.91
Average:          3     14.14      0.00      0.00      1.01      0.00     84.85
Average:          4     11.00      0.00      0.00      0.00      0.00     89.00
Average:          5     12.12      0.00      1.01      0.00      0.00     86.87
Average:          6     13.86      0.00      0.99      0.00      0.00     85.15
Average:          7     18.37      0.00      0.00      0.00      0.00     81.63
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:05:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:05:30        all     12.78      0.00      0.50      0.00      0.00     86.72
20:05:30          0     13.86      0.00      0.99      0.00      0.00     85.15
20:05:30          1      8.00      0.00      1.00      0.00      0.00     91.00
20:05:30          2     10.00      0.00      0.00      0.00      0.00     90.00
20:05:30          3     15.84      0.00      1.98      0.00      0.00     82.18
20:05:30          4     13.13      0.00      0.00      0.00      0.00     86.87
20:05:30          5     12.00      0.00      0.00      0.00      0.00     88.00
20:05:30          6      8.00      0.00      0.00      0.00      0.00     92.00
20:05:30          7     21.65      0.00      0.00      0.00      0.00     78.35

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.78      0.00      0.50      0.00      0.00     86.72
Average:          0     13.86      0.00      0.99      0.00      0.00     85.15
Average:          1      8.00      0.00      1.00      0.00      0.00     91.00
Average:          2     10.00      0.00      0.00      0.00      0.00     90.00
Average:          3     15.84      0.00      1.98      0.00      0.00     82.18
Average:          4     13.13      0.00      0.00      0.00      0.00     86.87
Average:          5     12.00      0.00      0.00      0.00      0.00     88.00
Average:          6      8.00      0.00      0.00      0.00      0.00     92.00
Average:          7     21.65      0.00      0.00      0.00      0.00     78.35
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:05:31        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:05:32        all     13.12      0.00      0.50      0.00      0.00     86.38
20:05:32          0      9.09      0.00      1.01      0.00      0.00     89.90
20:05:32          1     14.00      0.00      0.00      0.00      0.00     86.00
20:05:32          2     11.22      0.00      1.02      0.00      0.00     87.76
20:05:32          3     11.88      0.00      0.00      0.00      0.00     88.12
20:05:32          4     14.85      0.00      0.99      0.00      0.00     84.16
20:05:32          5     16.16      0.00      0.00      0.00      0.00     83.84
20:05:32          6     13.86      0.00      0.00      0.00      0.00     86.14
20:05:32          7     13.86      0.00      0.99      0.00      0.00     85.15

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     13.12      0.00      0.50      0.00      0.00     86.38
Average:          0      9.09      0.00      1.01      0.00      0.00     89.90
Average:          1     14.00      0.00      0.00      0.00      0.00     86.00
Average:          2     11.22      0.00      1.02      0.00      0.00     87.76
Average:          3     11.88      0.00      0.00      0.00      0.00     88.12
Average:          4     14.85      0.00      0.99      0.00      0.00     84.16
Average:          5     16.16      0.00      0.00      0.00      0.00     83.84
Average:          6     13.86      0.00      0.00      0.00      0.00     86.14
Average:          7     13.86      0.00      0.99      0.00      0.00     85.15
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:05:33        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:05:34        all     12.81      0.00      0.38      0.00      0.00     86.81
20:05:34          0     13.00      0.00      0.00      0.00      0.00     87.00
20:05:34          1     11.22      0.00      0.00      0.00      0.00     88.78
20:05:34          2     15.00      0.00      1.00      0.00      0.00     84.00
20:05:34          3     12.24      0.00      0.00      0.00      0.00     87.76
20:05:34          4     12.12      0.00      0.00      0.00      0.00     87.88
20:05:34          5      7.00      0.00      0.00      0.00      0.00     93.00
20:05:34          6     10.00      0.00      2.00      0.00      0.00     88.00
20:05:34          7     21.78      0.00      0.00      0.00      0.00     78.22

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
